"WEEK_NUM","WEEK_START_DATE","DC_ID","BEER_STYLE","PRODUCT_COUNT","TOTAL_UNITS","TOTAL_REVENUE","TOTAL_COGS","TOTAL_GROSS_PROFIT","AVG_MARGIN_PCT","BARLEY_PRICE","HOPS_PRICE","AVG_BARLEY_USAGE","AVG_HOPS_USAGE","TOTAL_BARLEY_COST","TOTAL_HOPS_COST","AVG_UNIT_MARGIN","AVG_SELLING_PRICE","AVG_UNIT_COGS"
67,"2026-01-12","DC-SEA","PILSNER",1,13,1891.76,1142.18,749.58,39.62,5.64,4.09,0.800,0.500,58.66,26.59,57.66,145.52,87.86
45,"2025-08-11","DC-NYC","IPA",1,40,1874,1100,774,41.3,7.42,4.5,0.950,1.400,281.96,252,19.35,46.85,27.5
92,"2026-07-06","DC-DAL","ALE",1,26,3874.78,2472.08,1402.7,36.2,7.3,4.18,0.900,0.700,170.82,76.08,53.95,149.03,95.08
56,"2025-10-27","DC-NYC","IPA",1,25,1113.75,683.25,430.5,38.65,7.3,4.46,0.950,1.400,173.38,156.1,17.22,44.55,27.33
57,"2025-11-03","DC-DAL","IPA",1,27,1277.37,679.59,597.78,46.8,5.13,4.39,0.950,1.400,131.58,165.94,22.14,47.31,25.17
47,"2025-08-25","DC-NYC","IPA",1,33,1485.33,990.99,494.34,33.28,7.25,6.42,0.950,1.400,227.29,296.6,14.98,45.01,30.03
26,"2025-03-31","DC-NYC","IPA",1,27,1289.79,765.45,524.34,40.65,7.95,4.75,0.950,1.400,203.92,179.55,19.42,47.77,28.35
3,"2024-10-21","DC-SEA","IPA",1,18,810.18,484.2,325.98,40.24,6.97,4.38,0.950,1.400,119.19,110.38,18.11,45.01,26.9
54,"2025-10-13","DC-DAL","ALE",1,16,2433.6,1522.08,911.52,37.46,7.1,4.51,0.900,0.700,102.24,50.51,56.97,152.10,95.13
84,"2026-05-11","DC-ATL","STOUT",1,37,1542.16,949.05,593.11,38.46,5.74,4.47,1.200,0.350,254.86,57.89,16.03,41.68,25.65
39,"2025-06-30","DC-DAL","IPA",1,40,1837.2,1075.6,761.6,41.45,7.31,4.14,0.950,1.400,277.78,231.84,19.04,45.93,26.89
29,"2025-04-21","DC-SEA","IPA",1,20,927.8,569.8,358,38.59,7.9,4.88,0.950,1.400,150.1,136.64,17.9,46.39,28.49
9,"2024-12-02","DC-SEA","IPA",1,13,579.15,366.47,212.68,36.72,7.06,5.24,0.950,1.400,87.19,95.37,16.36,44.55,28.19
48,"2025-09-01","DC-DAL","ALE",1,18,2820.78,1740.42,1080.36,38.3,7.24,6.56,0.900,0.700,117.29,82.66,60.02,156.71,96.69
7,"2024-11-18","DC-SEA","PILSNER",1,16,2304.8,1433.76,871.04,37.79,7.07,5.31,0.800,0.500,90.5,42.48,54.44,144.05,89.61
92,"2026-07-06","DC-ATL","STOUT",1,35,1444.8,959.7,485.1,33.58,7.3,4.18,1.200,0.350,306.6,51.21,13.86,41.28,27.42
51,"2025-09-22","DC-TOR","PILSNER",1,21,3210.27,1896.3,1313.97,40.93,7.14,6.57,0.800,0.500,119.95,68.99,62.57,152.87,90.3
66,"2026-01-05","DC-ATL","LAGER",1,11,367.51,237.6,129.91,35.35,5.43,4.08,0.850,0.550,50.77,24.68,11.81,33.41,21.6
52,"2025-09-29","DC-SEA","PILSNER",1,17,2573.8,1535.95,1037.85,40.32,7.25,6.49,0.800,0.500,98.6,55.17,61.05,151.40,90.35
90,"2026-06-22","DC-TOR","PILSNER",1,23,3313.15,2061.95,1251.2,37.76,7.47,4.75,0.800,0.500,137.45,54.63,54.4,144.05,89.65
81,"2026-04-20","DC-SEA","PILSNER",1,22,3201.44,1940.4,1261.04,39.39,5.86,4.43,0.800,0.500,103.14,48.73,57.32,145.52,88.2
99,"2026-08-24","DC-DAL","ALE",1,19,2948.42,1807.66,1140.76,38.69,7.09,4.54,0.900,0.700,121.24,60.38,60.04,155.18,95.14
35,"2025-06-02","DC-DAL","IPA",1,38,1815.26,1027.14,788.12,43.42,7.56,4.07,0.950,1.400,272.92,216.52,20.74,47.77,27.03
61,"2025-12-01","DC-ATL","LAGER",1,12,381.24,259.44,121.8,31.95,5.23,4.42,0.850,0.550,53.35,29.17,10.15,31.77,21.62
20,"2025-02-17","DC-ATL","STOUT",1,24,951.84,677.28,274.56,28.85,7.75,4.91,1.200,0.350,223.2,41.24,11.44,39.66,28.22
71,"2026-02-09","DC-DAL","IPA",1,30,1364.1,750.6,613.5,44.97,5.65,3.93,0.950,1.400,161.03,165.06,20.45,45.47,25.02
59,"2025-11-17","DC-DAL","ALE",1,17,2611.88,1589.33,1022.55,39.15,5.3,4.49,0.900,0.700,81.09,53.43,60.15,153.64,93.49
95,"2026-07-27","DC-SEA","IPA",1,22,980.1,594,386.1,39.39,7.25,4.26,0.950,1.400,151.52,131.21,17.55,44.55,27
31,"2025-05-05","DC-ATL","LAGER",1,14,444.78,333.34,111.44,25.06,7.76,4.49,0.850,0.550,92.34,34.57,7.96,31.77,23.81
104,"2026-09-28","DC-SEA","IPA",1,21,954.87,532.98,421.89,44.18,5.19,4.5,0.950,1.400,103.54,132.3,20.09,45.47,25.38
14,"2025-01-06","DC-ATL","LAGER",1,11,363.88,261.8,102.08,28.05,7.39,5.05,0.850,0.550,69.1,30.55,9.28,33.08,23.8
36,"2025-06-09","DC-DAL","ALE",1,24,3871.68,2284.8,1586.88,40.99,7.58,3.99,0.900,0.700,163.73,67.03,66.12,161.32,95.2
38,"2025-06-23","DC-SEA","PILSNER",1,22,3330.8,1964.82,1365.98,41.01,7.47,4.07,0.800,0.500,131.47,44.77,62.09,151.40,89.31
94,"2026-07-20","DC-DAL","IPA",1,46,2218.58,1241.54,977.04,44.04,7.24,4.26,0.950,1.400,316.39,274.34,21.24,48.23,26.99
53,"2025-10-06","DC-SEA","IPA",1,20,927.8,546.8,381,41.06,7.13,4.58,0.950,1.400,135.47,128.24,19.05,46.39,27.34
64,"2025-12-22","DC-SEA","IPA",1,14,675.22,354.48,320.74,47.5,5.47,4.27,0.950,1.400,72.75,83.69,22.91,48.23,25.32
62,"2025-12-08","DC-DAL","IPA",1,30,1350.3,758.1,592.2,43.86,5.32,4.33,0.950,1.400,151.62,181.86,19.74,45.01,25.27
82,"2026-04-27","DC-ATL","LAGER",1,18,595.44,399.78,195.66,32.86,5.89,4.48,0.850,0.550,90.12,44.35,10.87,33.08,22.21
53,"2025-10-06","DC-DAL","IPA",1,34,1624.18,929.56,694.62,42.77,7.13,4.58,0.950,1.400,230.3,218.01,20.43,47.77,27.34
67,"2026-01-12","DC-DAL","ALE",1,15,2281.5,1402.8,878.7,38.51,5.64,4.09,0.900,0.700,76.14,42.95,58.58,152.10,93.52
7,"2024-11-18","DC-ATL","LAGER",1,11,371.03,260.37,110.66,29.83,7.07,5.31,0.850,0.550,66.1,32.13,10.06,33.73,23.67
81,"2026-04-20","DC-SEA","IPA",1,22,1020.58,570.24,450.34,44.13,5.86,4.43,0.950,1.400,122.47,136.44,20.47,46.39,25.92
68,"2026-01-19","DC-DAL","ALE",1,15,2396.85,1402.65,994.2,41.48,5.66,4.05,0.900,0.700,76.41,42.53,66.28,159.79,93.51
77,"2026-03-23","DC-DAL","IPA",1,32,1425.6,824.96,600.64,42.13,5.86,4.33,0.950,1.400,178.14,193.98,18.77,44.55,25.78
6,"2024-11-11","DC-DAL","IPA",1,29,1291.95,777.49,514.46,39.82,6.96,4.32,0.950,1.400,191.75,175.39,17.74,44.55,26.81
46,"2025-08-18","DC-SEA","IPA",1,20,927.8,600.4,327.4,35.29,7.2,6.45,0.950,1.400,136.8,180.6,16.37,46.39,30.02
65,"2025-12-29","DC-DAL","IPA",1,29,1305.29,731.96,573.33,43.92,5.46,4.22,0.950,1.400,150.42,171.33,19.77,45.01,25.24
75,"2026-03-09","DC-DAL","IPA",1,33,1530.87,852.72,678.15,44.3,5.84,4.39,0.950,1.400,183.08,202.82,20.55,46.39,25.84
20,"2025-02-17","DC-NYC","IPA",1,26,1230.06,738.14,491.92,39.99,7.75,4.91,0.950,1.400,191.43,178.72,18.92,47.31,28.39
82,"2026-04-27","DC-ATL","STOUT",1,34,1362.38,878.56,483.82,35.51,5.89,4.48,1.200,0.350,240.31,53.31,14.23,40.07,25.84
15,"2025-01-13","DC-TOR","PILSNER",1,13,1968.2,1168.18,800.02,40.65,7.54,5.06,0.800,0.500,78.42,32.89,61.54,151.40,89.86
3,"2024-10-21","DC-DAL","ALE",1,17,2716.43,1613.64,1102.79,40.6,6.97,4.38,0.900,0.700,106.64,52.12,64.87,159.79,94.92
44,"2025-08-04","DC-SEA","PILSNER",1,23,3516.01,2056.89,1459.12,41.5,7.48,4.3,0.800,0.500,137.63,49.45,63.44,152.87,89.43
84,"2026-05-11","DC-TOR","PILSNER",1,24,3598.32,2115.12,1483.2,41.22,5.74,4.47,0.800,0.500,110.21,53.64,61.8,149.93,88.13
86,"2026-05-25","DC-NYC","IPA",1,36,1653.48,926.28,727.2,43.98,5.63,4.45,0.950,1.400,192.55,224.28,20.2,45.93,25.73
88,"2026-06-08","DC-DAL","ALE",1,23,3675.17,2199.26,1475.91,40.16,7.55,4.63,0.900,0.700,156.29,74.54,64.17,159.79,95.62
94,"2026-07-20","DC-SEA","PILSNER",1,24,3668.88,2141.28,1527.6,41.64,7.24,4.26,0.800,0.500,139.01,51.12,63.65,152.87,89.22
39,"2025-06-30","DC-ATL","LAGER",1,17,573.41,394.91,178.5,31.13,7.31,4.14,0.850,0.550,105.63,38.71,10.5,33.73,23.23
31,"2025-05-05","DC-SEA","IPA",1,23,1056.39,639.63,416.76,39.45,7.76,4.49,0.950,1.400,169.56,144.58,18.12,45.93,27.81
65,"2025-12-29","DC-SEA","IPA",1,13,585.13,328.12,257.01,43.92,5.46,4.22,0.950,1.400,67.43,76.8,19.77,45.01,25.24
39,"2025-06-30","DC-DAL","ALE",1,24,3687.36,2281.44,1405.92,38.13,7.31,4.14,0.900,0.700,157.9,69.55,58.58,153.64,95.06
85,"2026-05-18","DC-DAL","ALE",1,23,3533.72,2161.08,1372.64,38.84,5.87,4.42,0.900,0.700,121.51,71.16,59.68,153.64,93.96
96,"2026-08-03","DC-DAL","IPA",1,42,1909.74,1140.72,769.02,40.27,7.14,4.45,0.950,1.400,284.89,261.66,18.31,45.47,27.16
87,"2026-06-01","DC-SEA","PILSNER",1,21,3179.4,1883.91,1295.49,40.75,7.69,4.52,0.800,0.500,129.19,47.46,61.69,151.40,89.71
18,"2025-02-03","DC-DAL","IPA",1,30,1377.9,846,531.9,38.6,7.64,4.85,0.950,1.400,217.74,203.7,17.73,45.93,28.2
19,"2025-02-10","DC-ATL","LAGER",1,11,349.47,264.77,84.7,24.24,7.82,4.87,0.850,0.550,73.12,29.46,7.7,31.77,24.07
3,"2024-10-21","DC-NYC","IPA",1,29,1398.67,780.1,618.57,44.23,6.97,4.38,0.950,1.400,192.02,177.83,21.33,48.23,26.9
27,"2025-04-07","DC-ATL","LAGER",1,16,534.56,386.56,148,27.69,8.05,4.68,0.850,0.550,109.48,41.18,9.25,33.41,24.16
36,"2025-06-09","DC-SEA","IPA",1,21,1012.83,565.74,447.09,44.14,7.58,3.99,0.950,1.400,151.22,117.31,21.29,48.23,26.94
92,"2026-07-06","DC-SEA","PILSNER",1,26,3707.08,2319.98,1387.1,37.42,7.3,4.18,0.800,0.500,151.84,54.34,53.35,142.58,89.23
48,"2025-09-01","DC-NYC","IPA",1,33,1576.41,996.93,579.48,36.76,7.24,6.56,0.950,1.400,226.97,303.07,17.56,47.77,30.21
10,"2024-12-09","DC-ATL","LAGER",1,9,291.78,214.29,77.49,26.56,7.22,5.33,0.850,0.550,55.23,26.38,8.61,32.42,23.81
74,"2026-03-02","DC-SEA","IPA",1,15,716.55,389.1,327.45,45.7,5.94,4.39,0.950,1.400,84.65,92.19,21.83,47.77,25.94
80,"2026-04-13","DC-SEA","PILSNER",1,20,2969.2,1766.2,1203,40.52,5.97,4.46,0.800,0.500,95.52,44.6,60.15,148.46,88.31
55,"2025-10-20","DC-SEA","PILSNER",1,20,2881,1785.2,1095.8,38.04,7.12,4.52,0.800,0.500,113.92,45.2,54.79,144.05,89.26
17,"2025-01-27","DC-TOR","PILSNER",1,17,2473.84,1528.13,945.71,38.23,7.68,4.9,0.800,0.500,104.45,41.65,55.63,145.52,89.89
53,"2025-10-06","DC-NYC","IPA",1,31,1452.35,847.54,604.81,41.64,7.13,4.58,0.950,1.400,209.98,198.77,19.51,46.85,27.34
55,"2025-10-20","DC-TOR","PILSNER",1,19,2764.88,1695.94,1068.94,38.66,7.12,4.52,0.800,0.500,108.22,42.94,56.26,145.52,89.26
76,"2026-03-16","DC-DAL","ALE",1,18,2876.22,1692.36,1183.86,41.16,5.93,4.43,0.900,0.700,96.07,55.82,65.77,159.79,94.02
46,"2025-08-18","DC-DAL","IPA",1,45,2128.95,1350.9,778.05,36.55,7.2,6.45,0.950,1.400,307.8,406.35,17.29,47.31,30.02
80,"2026-04-13","DC-DAL","ALE",1,19,2889.9,1787.52,1102.38,38.15,5.97,4.46,0.900,0.700,102.09,59.32,58.02,152.10,94.08
38,"2025-06-23","DC-DAL","IPA",1,39,1863.03,1050.66,812.37,43.6,7.47,4.07,0.950,1.400,276.76,222.22,20.83,47.77,26.94
64,"2025-12-22","DC-DAL","ALE",1,15,2396.85,1402.35,994.5,41.49,5.47,4.27,0.900,0.700,73.85,44.83,66.3,159.79,93.49
44,"2025-08-04","DC-DAL","ALE",1,25,3725.75,2383,1342.75,36.04,7.48,4.3,0.900,0.700,168.3,75.25,53.71,149.03,95.32
72,"2026-02-16","DC-SEA","PILSNER",1,15,2138.7,1319.25,819.45,38.32,5.82,3.98,0.800,0.500,69.84,29.85,54.63,142.58,87.95
53,"2025-10-06","DC-ATL","STOUT",1,26,1062.62,711.36,351.26,33.06,7.13,4.58,1.200,0.350,222.46,41.68,13.51,40.87,27.36
20,"2025-02-17","DC-SEA","PILSNER",1,16,2422.4,1439.36,983.04,40.58,7.75,4.91,0.800,0.500,99.2,39.28,61.44,151.40,89.96
22,"2025-03-03","DC-DAL","IPA",1,28,1298.92,795.76,503.16,38.74,7.86,4.86,0.950,1.400,209.08,190.51,17.97,46.39,28.42
69,"2026-01-26","DC-ATL","STOUT",1,23,912.18,588.34,323.84,35.5,5.78,4.13,1.200,0.350,159.53,33.25,14.08,39.66,25.58
25,"2025-03-24","DC-ATL","STOUT",1,28,1121.96,798,323.96,28.87,8,4.85,1.200,0.350,268.8,47.53,11.57,40.07,28.5
78,"2026-03-30","DC-SEA","PILSNER",1,20,2969.2,1763.4,1205.8,40.61,5.82,4.43,0.800,0.500,93.12,44.3,60.29,148.46,88.17
22,"2025-03-03","DC-SEA","IPA",1,15,702.75,426.3,276.45,39.34,7.86,4.86,0.950,1.400,112.01,102.06,18.43,46.85,28.42
103,"2026-09-21","DC-TOR","PILSNER",1,22,3330.8,1925.88,1404.92,42.18,5.02,4.45,0.800,0.500,88.35,48.95,63.86,151.40,87.54
67,"2026-01-12","DC-TOR","PILSNER",1,15,2160.75,1317.9,842.85,39.01,5.64,4.09,0.800,0.500,67.68,30.67,56.19,144.05,87.86
60,"2025-11-24","DC-DAL","ALE",1,14,2237.06,1309,928.06,41.49,5.33,4.46,0.900,0.700,67.16,43.71,66.29,159.79,93.5
20,"2025-02-17","DC-ATL","LAGER",1,11,378.29,264.33,113.96,30.13,7.75,4.91,0.850,0.550,72.46,29.71,10.36,34.39,24.03
26,"2025-03-31","DC-DAL","ALE",1,19,2977.49,1825.14,1152.35,38.7,7.95,4.75,0.900,0.700,135.95,63.18,60.65,156.71,96.06
104,"2026-09-28","DC-TOR","PILSNER",1,23,3516.01,2017.1,1498.91,42.63,5.19,4.5,0.800,0.500,95.5,51.75,65.17,152.87,87.7
101,"2026-09-07","DC-TOR","PILSNER",1,22,3266.12,1929.84,1336.28,40.91,5.2,4.52,0.800,0.500,91.52,49.72,60.74,148.46,87.72
34,"2025-05-26","DC-NYC","IPA",1,41,1958.57,1110.28,848.29,43.31,7.7,4.01,0.950,1.400,299.91,230.17,20.69,47.77,27.08
26,"2025-03-31","DC-ATL","STOUT",1,30,1189.8,852,337.8,28.39,7.95,4.75,1.200,0.350,286.2,49.88,11.26,39.66,28.4
1,"2024-10-07","DC-ATL","LAGER",1,15,501.15,345.6,155.55,31.04,6.91,4.41,0.850,0.550,88.1,36.38,10.37,33.41,23.04
47,"2025-08-25","DC-DAL","ALE",1,19,2831.57,1835.4,996.17,35.18,7.25,6.42,0.900,0.700,123.98,85.39,52.43,149.03,96.6
24,"2025-03-17","DC-DAL","IPA",1,35,1639.75,992.6,647.15,39.47,7.97,4.74,0.950,1.400,265,232.26,18.49,46.85,28.36
67,"2026-01-12","DC-ATL","LAGER",1,12,412.68,261.36,151.32,36.67,5.64,4.09,0.850,0.550,57.53,26.99,12.61,34.39,21.78
13,"2024-12-30","DC-ATL","STOUT",1,23,912.18,644.46,267.72,29.35,7.53,5.1,1.200,0.350,207.83,41.05,11.64,39.66,28.02
11,"2024-12-16","DC-TOR","PILSNER",1,15,2182.8,1348.05,834.75,38.24,7.41,5.29,0.800,0.500,88.92,39.67,55.65,145.52,89.87
49,"2025-09-08","DC-SEA","IPA",1,22,1020.58,656.92,363.66,35.63,7.08,6.42,0.950,1.400,147.97,197.74,16.53,46.39,29.86
76,"2026-03-16","DC-ATL","STOUT",1,29,1150.14,750.23,399.91,34.77,5.93,4.43,1.200,0.350,206.36,44.96,13.79,39.66,25.87
63,"2025-12-15","DC-ATL","LAGER",1,11,349.47,238.37,111.1,31.79,5.37,4.3,0.850,0.550,50.21,26.02,10.1,31.77,21.67
4,"2024-10-28","DC-DAL","ALE",1,17,2742.44,1615.85,1126.59,41.08,6.97,4.57,0.900,0.700,106.64,54.38,66.27,161.32,95.05
62,"2025-12-08","DC-ATL","STOUT",1,22,908.16,552.2,355.96,39.2,5.32,4.33,1.200,0.350,140.45,33.34,16.18,41.28,25.1
65,"2025-12-29","DC-SEA","PILSNER",1,13,1968.2,1141.14,827.06,42.02,5.46,4.22,0.800,0.500,56.78,27.43,63.62,151.40,87.78
34,"2025-05-26","DC-SEA","IPA",1,21,993.51,568.68,424.83,42.76,7.7,4.01,0.950,1.400,153.62,117.89,20.23,47.31,27.08
83,"2026-05-04","DC-SEA","PILSNER",1,23,3516.01,2027.45,1488.56,42.34,5.79,4.43,0.800,0.500,106.54,50.94,64.72,152.87,88.15
76,"2026-03-16","DC-NYC","IPA",1,26,1242.02,675.74,566.28,45.59,5.93,4.43,0.950,1.400,146.47,161.25,21.78,47.77,25.99
85,"2026-05-18","DC-ATL","LAGER",1,17,573.41,376.72,196.69,34.3,5.87,4.42,0.850,0.550,84.82,41.33,11.57,33.73,22.16
101,"2026-09-07","DC-DAL","IPA",1,39,1880.97,991.38,889.59,47.29,5.2,4.52,0.950,1.400,192.66,246.79,22.81,48.23,25.42
39,"2025-06-30","DC-SEA","PILSNER",1,23,3313.15,2052.06,1261.09,38.06,7.31,4.14,0.800,0.500,134.5,47.61,54.83,144.05,89.22
74,"2026-03-02","DC-TOR","PILSNER",1,17,2548.81,1500.25,1048.56,41.14,5.94,4.39,0.800,0.500,80.78,37.32,61.68,149.93,88.25
58,"2025-11-10","DC-TOR","PILSNER",1,19,2876.6,1664.59,1212.01,42.13,5.16,4.36,0.800,0.500,78.43,41.42,63.79,151.40,87.61
40,"2025-07-07","DC-NYC","IPA",1,38,1815.26,1032.08,783.18,43.14,7.53,4.18,0.950,1.400,271.83,222.38,20.61,47.77,27.16
52,"2025-09-29","DC-NYC","IPA",1,28,1311.8,843.36,468.44,35.71,7.25,6.49,0.950,1.400,192.85,254.41,16.73,46.85,30.12
42,"2025-07-21","DC-DAL","ALE",1,23,3463.11,2194.43,1268.68,36.63,7.51,4.38,0.900,0.700,155.46,70.52,55.16,150.57,95.41
1,"2024-10-07","DC-DAL","ALE",1,16,2433.6,1518.24,915.36,37.61,6.91,4.41,0.900,0.700,99.5,49.39,57.21,152.10,94.89
42,"2025-07-21","DC-NYC","IPA",1,34,1624.18,932.28,691.9,42.6,7.51,4.38,0.950,1.400,242.57,208.49,20.35,47.77,27.42
15,"2025-01-13","DC-DAL","IPA",1,27,1302.21,766.8,535.41,41.12,7.54,5.06,0.950,1.400,193.4,191.27,19.83,48.23,28.4
96,"2026-08-03","DC-SEA","IPA",1,23,1045.81,624.68,421.13,40.27,7.14,4.45,0.950,1.400,156.01,143.29,18.31,45.47,27.16
8,"2024-11-25","DC-NYC","IPA",1,25,1136.75,712.75,424,37.3,7.19,5.38,0.950,1.400,170.76,188.3,16.96,45.47,28.51
75,"2026-03-09","DC-NYC","IPA",1,28,1247.4,723.52,523.88,42,5.84,4.39,0.950,1.400,155.34,172.09,18.71,44.55,25.84
98,"2026-08-17","DC-SEA","IPA",1,20,909.4,539.4,370,40.69,6.97,4.43,0.950,1.400,132.43,124.04,18.5,45.47,26.97
51,"2025-09-22","DC-NYC","IPA",1,30,1433.1,903.9,529.2,36.93,7.14,6.57,0.950,1.400,203.49,275.94,17.64,47.77,30.13
58,"2025-11-10","DC-SEA","PILSNER",1,17,2623.78,1489.37,1134.41,43.24,5.16,4.36,0.800,0.500,70.18,37.06,66.73,154.34,87.61
70,"2026-02-02","DC-NYC","IPA",1,27,1240.11,681.75,558.36,45.03,5.63,4.11,0.950,1.400,144.41,155.36,20.68,45.93,25.25
48,"2025-09-01","DC-SEA","PILSNER",1,23,3313.15,2078.51,1234.64,37.26,7.24,6.56,0.800,0.500,133.22,75.44,53.68,144.05,90.37
1,"2024-10-07","DC-DAL","IPA",1,34,1561.62,914.26,647.36,41.45,6.91,4.41,0.950,1.400,223.19,209.92,19.04,45.93,26.89
78,"2026-03-30","DC-DAL","IPA",1,39,1845.09,1009.32,835.77,45.3,5.82,4.43,0.950,1.400,215.63,241.88,21.43,47.31,25.88
60,"2025-11-24","DC-TOR","PILSNER",1,16,2398.88,1404.64,994.24,41.45,5.33,4.46,0.800,0.500,68.22,35.68,62.14,149.93,87.79
18,"2025-02-03","DC-ATL","STOUT",1,21,824.46,589.47,234.99,28.5,7.64,4.85,1.200,0.350,192.53,35.65,11.19,39.26,28.07
4,"2024-10-28","DC-ATL","STOUT",1,26,1083.68,706.16,377.52,34.84,6.97,4.57,1.200,0.350,217.46,41.59,14.52,41.68,27.16
84,"2026-05-11","DC-DAL","ALE",1,22,3481.5,2065.36,1416.14,40.68,5.74,4.47,0.900,0.700,113.65,68.84,64.37,158.25,93.88
49,"2025-09-08","DC-SEA","PILSNER",1,20,2881,1803.4,1077.6,37.4,7.08,6.42,0.800,0.500,113.28,64.2,53.88,144.05,90.17
73,"2026-02-23","DC-SEA","PILSNER",1,16,2304.8,1407.52,897.28,38.93,5.89,3.92,0.800,0.500,75.39,31.36,56.08,144.05,87.97
90,"2026-06-22","DC-ATL","STOUT",1,42,1716.54,1168.86,547.68,31.91,7.47,4.75,1.200,0.350,376.49,69.83,13.04,40.87,27.83
36,"2025-06-09","DC-NYC","IPA",1,33,1576.41,889.02,687.39,43.6,7.58,3.99,0.950,1.400,237.63,184.34,20.83,47.77,26.94
63,"2025-12-15","DC-SEA","IPA",1,15,688.95,379.05,309.9,44.98,5.37,4.3,0.950,1.400,76.52,90.3,20.66,45.93,25.27
34,"2025-05-26","DC-ATL","LAGER",1,18,613.08,422.82,190.26,31.03,7.7,4.01,0.850,0.550,117.81,39.7,10.57,34.06,23.49
7,"2024-11-18","DC-SEA","IPA",1,16,764.32,452.8,311.52,40.76,7.07,5.31,0.950,1.400,107.46,118.94,19.47,47.77,28.3
25,"2025-03-24","DC-NYC","IPA",1,29,1318.63,827.66,490.97,37.23,8,4.85,0.950,1.400,220.4,196.91,16.93,45.47,28.54
74,"2026-03-02","DC-DAL","IPA",1,31,1423.83,804.14,619.69,43.52,5.94,4.39,0.950,1.400,174.93,190.53,19.99,45.93,25.94
85,"2026-05-18","DC-NYC","IPA",1,37,1750.47,958.67,791.8,45.23,5.87,4.42,0.950,1.400,206.33,228.96,21.4,47.31,25.91
72,"2026-02-16","DC-ATL","LAGER",1,14,444.78,306.32,138.46,31.13,5.82,3.98,0.850,0.550,69.26,30.65,9.89,31.77,21.88
91,"2026-06-29","DC-SEA","IPA",1,25,1194.25,696,498.25,41.72,7.5,4.69,0.950,1.400,178.13,164.15,19.93,47.77,27.84
91,"2026-06-29","DC-ATL","STOUT",1,34,1389.58,946.56,443.02,31.88,7.5,4.69,1.200,0.350,306,55.81,13.03,40.87,27.84
98,"2026-08-17","DC-SEA","PILSNER",1,24,3704.16,2138.16,1566,42.28,6.97,4.43,0.800,0.500,133.82,53.16,65.25,154.34,89.09
28,"2025-04-14","DC-TOR","PILSNER",1,23,3482.2,2072.3,1409.9,40.49,7.98,4.83,0.800,0.500,146.83,55.55,61.3,151.40,90.1
85,"2026-05-18","DC-DAL","IPA",1,40,1855.6,1036.4,819.2,44.15,5.87,4.42,0.950,1.400,223.06,247.52,20.48,46.39,25.91
60,"2025-11-24","DC-NYC","IPA",1,26,1170.26,661.96,508.3,43.43,5.33,4.46,0.950,1.400,131.65,162.34,19.55,45.01,25.46
82,"2026-04-27","DC-SEA","PILSNER",1,22,3169.1,1941.5,1227.6,38.74,5.89,4.48,0.800,0.500,103.66,49.28,55.8,144.05,88.25
63,"2025-12-15","DC-TOR","PILSNER",1,15,2182.8,1316.25,866.55,39.7,5.37,4.3,0.800,0.500,64.44,32.25,57.77,145.52,87.75
33,"2025-05-19","DC-DAL","ALE",1,19,2919.16,1819.44,1099.72,37.67,7.79,4.53,0.900,0.700,133.21,60.25,57.88,153.64,95.76
61,"2025-12-01","DC-DAL","IPA",1,25,1113.75,632.75,481,43.19,5.23,4.42,0.950,1.400,124.21,154.7,19.24,44.55,25.31
46,"2025-08-18","DC-ATL","LAGER",1,15,515.85,366.15,149.7,29.02,7.2,6.45,0.850,0.550,91.8,53.21,9.98,34.39,24.41
101,"2026-09-07","DC-SEA","IPA",1,22,1010.46,559.24,451.22,44.65,5.2,4.52,0.950,1.400,108.68,139.22,20.51,45.93,25.42
38,"2025-06-23","DC-NYC","IPA",1,33,1500.51,889.02,611.49,40.75,7.47,4.07,0.950,1.400,234.18,188.03,18.53,45.47,26.94
15,"2025-01-13","DC-DAL","ALE",1,12,1825.2,1150.92,674.28,36.94,7.54,5.06,0.900,0.700,81.43,42.5,56.19,152.10,95.91
86,"2026-05-25","DC-ATL","LAGER",1,18,613.08,395.46,217.62,35.5,5.63,4.45,0.850,0.550,86.14,44.06,12.09,34.06,21.97
1,"2024-10-07","DC-TOR","PILSNER",1,23,3380.77,2047.69,1333.08,39.43,6.91,4.41,0.800,0.500,127.14,50.72,57.96,146.99,89.03
89,"2026-06-15","DC-TOR","PILSNER",1,28,4198.04,2512.16,1685.88,40.16,7.67,4.56,0.800,0.500,171.81,63.84,60.21,149.93,89.72
25,"2025-03-24","DC-DAL","ALE",1,15,2281.5,1442.7,838.8,36.77,8,4.85,0.900,0.700,108,50.93,55.92,152.10,96.18
69,"2026-01-26","DC-DAL","ALE",1,13,2037.23,1217.71,819.52,40.23,5.78,4.13,0.900,0.700,67.63,37.58,63.04,156.71,93.67
93,"2026-07-13","DC-ATL","LAGER",1,20,668.2,464.8,203.4,30.44,7.3,4.18,0.850,0.550,124.1,45.98,10.17,33.41,23.24
22,"2025-03-03","DC-CHI","BEER",45,1163,40645.82,29987.36,10658.46,26.14,7.86,4.86,0.896,0.642,8185.64,3630.03,9.27,34.98,25.71
61,"2025-12-01","DC-SEA","BEER",48,728,25785.46,16879.93,8905.53,34.18,5.23,4.42,0.882,0.638,3367.13,2040.36,12.21,35.47,23.26
