"WEEK_NUM","WEEK_START_DATE","ROUTE_ID","ROUTE_DESCRIPTION","ORIGIN_ID","DESTINATION_ID","MATERIAL_TYPE","TRANSPORT_MODE","BASELINE_LEAD_DAYS","ORIGIN_LAT","ORIGIN_LON","DEST_LAT","DEST_LON","ACTUAL_LEAD_DAYS","DISRUPTION_FACTOR","SHIPMENT_QTY_TONS","FREIGHT_COST_PER_TON","IS_DISRUPTED","PRIMARY_DISRUPTION_EVENT","ROUTE_RISK_SCORE"
62,"2025-12-08","RT-B03","Brooklyn Brewery to Toronto DC","BRW-01","DC-TOR","FINISHED","TRUCK",2,40.6782,-73.9442,43.6532,-79.3832,3,0,18,70,false,"\N",4
72,"2026-02-16","RT-D05","Atlanta DC to Nashville Dist.","DC-ATL","DST-NSH","FINISHED","TRUCK",1,33.7537,-84.3863,36.1627,-86.7816,1,0,24,82,false,"\N",9
73,"2026-02-23","RT-D04","Atlanta DC to Tampa Dist.","DC-ATL","DST-TPA","FINISHED","TRUCK",1,33.7537,-84.3863,27.9506,-82.4572,1,0,21,70,false,"\N",4
1,"2024-10-07","RT-S07","Hops: Yakima to Portland Brewery","SUP-WA","BRW-03","HOPS","TRUCK",1,46.6021,-120.5059,45.5152,-122.6784,2,0,30,79,false,"\N",1
4,"2024-10-28","RT-D04","Atlanta DC to Tampa Dist.","DC-ATL","DST-TPA","FINISHED","TRUCK",1,33.7537,-84.3863,27.9506,-82.4572,1,0,12,115,false,"\N",10
10,"2024-12-09","RT-B03","Brooklyn Brewery to Toronto DC","BRW-01","DC-TOR","FINISHED","TRUCK",2,40.6782,-73.9442,43.6532,-79.3832,2,0.3,12.3,124,true,"Ukraine-Russia War - Grain Export Disruption",36
11,"2024-12-16","RT-B02","Brooklyn Brewery to Atlanta DC","BRW-01","DC-ATL","FINISHED","TRUCK",3,40.6782,-73.9442,33.7537,-84.3863,4,0.25,25.2,128.4,true,"Ukraine-Russia War - Grain Export Disruption",32
53,"2025-10-06","RT-D06","Chicago DC to Detroit Dist.","DC-CHI","DST-DET","FINISHED","TRUCK",1,41.8525,-87.6514,42.3314,-83.0458,2,0,27,98,false,"\N",7
20,"2025-02-17","RT-D03","Atlanta DC to Miami Dist.","DC-ATL","DST-MIA","FINISHED","TRUCK",2,33.7537,-84.3863,25.7617,-80.1918,2,0,19,122,false,"\N",2
51,"2025-09-22","RT-D08","Chicago DC to St.Louis Dist.","DC-CHI","DST-STL","FINISHED","TRUCK",1,41.8525,-87.6514,38.6270,-90.1994,1,0,18,112,false,"\N",2
85,"2026-05-18","RT-D07","Chicago DC to Minneapolis Dist.","DC-CHI","DST-MSP","FINISHED","TRUCK",1,41.8525,-87.6514,44.9778,-93.2650,1,0,10,89,false,"\N",4
74,"2026-03-02","RT-S03","Barley: Idaho to Portland Brewery","SUP-ID","BRW-03","BARLEY","TRUCK",2,43.6150,-116.2023,45.5152,-122.6784,3,0,18,74,false,"\N",2
9,"2024-12-02","RT-B01","Brooklyn Brewery to NYC DC","BRW-01","DC-NYC","FINISHED","TRUCK",1,40.6782,-73.9442,40.6501,-74.0139,1,0.3,14.1,135.16,true,"Ukraine-Russia War - Grain Export Disruption",42
32,"2025-05-12","RT-S01","Barley: Montana to Brooklyn Brewery","SUP-MT","BRW-01","BARLEY","RAIL",5,47.5063,-111.2813,40.6782,-73.9442,5,0.125,21.8,93.5,false,"\N",16
48,"2025-09-01","RT-S06","Hops: Yakima to Chicago Brewery","SUP-WA","BRW-02","HOPS","TRUCK",5,46.6021,-120.5059,41.8881,-87.6298,6,0.35,9.5,135.68,true,"\N",48
88,"2026-06-08","RT-D08","Chicago DC to St.Louis Dist.","DC-CHI","DST-STL","FINISHED","TRUCK",1,41.8525,-87.6514,38.6270,-90.1994,1,0,21,89,false,"\N",4
96,"2026-08-03","RT-S07","Hops: Yakima to Portland Brewery","SUP-WA","BRW-03","HOPS","TRUCK",1,46.6021,-120.5059,45.5152,-122.6784,2,0,29,80,false,"\N",8
33,"2025-05-19","RT-D08","Chicago DC to St.Louis Dist.","DC-CHI","DST-STL","FINISHED","TRUCK",1,41.8525,-87.6514,38.6270,-90.1994,1,0,20,78,false,"\N",4
46,"2025-08-18","RT-B06","Portland Brewery to Seattle DC","BRW-03","DC-SEA","FINISHED","TRUCK",1,45.5152,-122.6784,47.6062,-122.3321,2,0.35,18.9,166.4,true,"Pacific NW Wildfires - Hop Country",46
85,"2026-05-18","RT-S02","Barley: N.Dakota to Chicago Brewery","SUP-ND","BRW-02","BARLEY","RAIL",3,46.8772,-96.7898,41.8881,-87.6298,3,0,19,83,false,"\N",5
25,"2025-03-24","RT-D11","Dallas DC to Phoenix Dist.","DC-DAL","DST-PHX","FINISHED","TRUCK",2,32.7767,-96.7970,33.4484,-112.0740,2,0,17,77,false,"\N",2
42,"2025-07-21","RT-B03","Brooklyn Brewery to Toronto DC","BRW-01","DC-TOR","FINISHED","TRUCK",2,40.6782,-73.9442,43.6532,-79.3832,2,0.15,20.7,143.36,false,"Black Sea Grain Corridor Collapse",27
30,"2025-04-28","RT-D01","NYC DC to Boston Dist.","DC-NYC","DST-BOS","FINISHED","TRUCK",1,40.6501,-74.0139,42.3601,-71.0589,1,0,14,102,false,"\N",9
99,"2026-08-24","RT-D14","Seattle DC to LA Dist.","DC-SEA","DST-LAX","FINISHED","TRUCK",3,47.6062,-122.3321,34.0522,-118.2437,3,0,11,95,false,"\N",4
75,"2026-03-09","RT-D05","Atlanta DC to Nashville Dist.","DC-ATL","DST-NSH","FINISHED","TRUCK",1,33.7537,-84.3863,36.1627,-86.7816,1,0,24,96,false,"\N",0
1,"2024-10-07","RT-D14","Seattle DC to LA Dist.","DC-SEA","DST-LAX","FINISHED","TRUCK",3,47.6062,-122.3321,34.0522,-118.2437,3,0,17,77,false,"\N",8
1,"2024-10-07","RT-D03","Atlanta DC to Miami Dist.","DC-ATL","DST-MIA","FINISHED","TRUCK",2,33.7537,-84.3863,25.7617,-80.1918,3,0,17,84,false,"\N",7
4,"2024-10-28","RT-D08","Chicago DC to St.Louis Dist.","DC-CHI","DST-STL","FINISHED","TRUCK",1,41.8525,-87.6514,38.6270,-90.1994,1,0,19,87,false,"\N",5
13,"2024-12-30","RT-D04","Atlanta DC to Tampa Dist.","DC-ATL","DST-TPA","FINISHED","TRUCK",1,33.7537,-84.3863,27.9506,-82.4572,1,0,20,103,false,"\N",4
15,"2025-01-13","RT-D05","Atlanta DC to Nashville Dist.","DC-ATL","DST-NSH","FINISHED","TRUCK",1,33.7537,-84.3863,36.1627,-86.7816,1,0,12,104,false,"\N",5
21,"2025-02-24","RT-S08","Hops: Germany (via Newark) to Brooklyn","SUP-DE","BRW-01","HOPS","OCEAN+TRUCK",21,40.7282,-74.1534,40.6782,-73.9442,21,0,12,97,false,"\N",0
48,"2025-09-01","RT-D11","Dallas DC to Phoenix Dist.","DC-DAL","DST-PHX","FINISHED","TRUCK",2,32.7767,-96.7970,33.4484,-112.0740,3,0,23,122,false,"\N",0
94,"2026-07-20","RT-S04","Barley: Saskatchewan to Brooklyn","SUP-SK","BRW-01","BARLEY","RAIL",6,50.4452,-104.6189,40.6782,-73.9442,7,0.06,9.8,90.13,false,"\N",13
23,"2025-03-10","RT-B01","Brooklyn Brewery to NYC DC","BRW-01","DC-NYC","FINISHED","TRUCK",1,40.6782,-73.9442,40.6501,-74.0139,1,0.4,9.2,158.4,true,"Ukraine-Russia War - Grain Export Disruption",49
88,"2026-06-08","RT-D07","Chicago DC to Minneapolis Dist.","DC-CHI","DST-MSP","FINISHED","TRUCK",1,41.8525,-87.6514,44.9778,-93.2650,2,0,12,96,false,"\N",6
45,"2025-08-11","RT-D11","Dallas DC to Phoenix Dist.","DC-DAL","DST-PHX","FINISHED","TRUCK",2,32.7767,-96.7970,33.4484,-112.0740,2,0,23,102,false,"\N",0
33,"2025-05-19","RT-S05","Hops: Yakima to Brooklyn Brewery","SUP-WA","BRW-01","HOPS","TRUCK",7,46.6021,-120.5059,40.6782,-73.9442,7,0,10,99,false,"\N",0
52,"2025-09-29","RT-D06","Chicago DC to Detroit Dist.","DC-CHI","DST-DET","FINISHED","TRUCK",1,41.8525,-87.6514,42.3314,-83.0458,1,0,10,79,false,"\N",6
81,"2026-04-20","RT-D13","Seattle DC to SF Dist.","DC-SEA","DST-SFO","FINISHED","TRUCK",2,47.6062,-122.3321,37.7749,-122.4194,3,0,15,111,false,"\N",4
99,"2026-08-24","RT-S05","Hops: Yakima to Brooklyn Brewery","SUP-WA","BRW-01","HOPS","TRUCK",7,46.6021,-120.5059,40.6782,-73.9442,7,0,20,75,false,"\N",9
25,"2025-03-24","RT-B06","Portland Brewery to Seattle DC","BRW-03","DC-SEA","FINISHED","TRUCK",1,45.5152,-122.6784,47.6062,-122.3321,1,0.25,18,105.6,true,"Ukraine-Russia War - Grain Export Disruption",40
76,"2026-03-16","RT-D13","Seattle DC to SF Dist.","DC-SEA","DST-SFO","FINISHED","TRUCK",2,47.6062,-122.3321,37.7749,-122.4194,3,0,22,87,false,"\N",2
76,"2026-03-16","RT-B03","Brooklyn Brewery to Toronto DC","BRW-01","DC-TOR","FINISHED","TRUCK",2,40.6782,-73.9442,43.6532,-79.3832,3,0.18,26,94.95,true,"EU Export Controls on Hop Extracts",25
41,"2025-07-14","RT-D06","Chicago DC to Detroit Dist.","DC-CHI","DST-DET","FINISHED","TRUCK",1,41.8525,-87.6514,42.3314,-83.0458,1,0,17,122,false,"\N",10
75,"2026-03-09","RT-S03","Barley: Idaho to Portland Brewery","SUP-ID","BRW-03","BARLEY","TRUCK",2,43.6150,-116.2023,45.5152,-122.6784,3,0,15,74,false,"\N",0
34,"2025-05-26","RT-D13","Seattle DC to SF Dist.","DC-SEA","DST-SFO","FINISHED","TRUCK",2,47.6062,-122.3321,37.7749,-122.4194,2,0,11,112,false,"\N",10
48,"2025-09-01","RT-S05","Hops: Yakima to Brooklyn Brewery","SUP-WA","BRW-01","HOPS","TRUCK",7,46.6021,-120.5059,40.6782,-73.9442,9,0.35,14.6,119.04,true,"\N",43
92,"2026-07-06","RT-D12","Seattle DC to Portland Dist.","DC-SEA","DST-PDX","FINISHED","TRUCK",1,47.6062,-122.3321,45.5152,-122.6784,1,0,12,117,false,"\N",3
97,"2026-08-10","RT-S02","Barley: N.Dakota to Chicago Brewery","SUP-ND","BRW-02","BARLEY","RAIL",3,46.8772,-96.7898,41.8881,-87.6298,3,0.06,16.6,129.95,false,"\N",17
92,"2026-07-06","RT-S05","Hops: Yakima to Brooklyn Brewery","SUP-WA","BRW-01","HOPS","TRUCK",7,46.6021,-120.5059,40.6782,-73.9442,7,0,13,90,false,"\N",7
72,"2026-02-16","RT-S01","Barley: Montana to Brooklyn Brewery","SUP-MT","BRW-01","BARLEY","RAIL",5,47.5063,-111.2813,40.6782,-73.9442,5,0,22,73,false,"\N",9
102,"2026-09-14","RT-D14","Seattle DC to LA Dist.","DC-SEA","DST-LAX","FINISHED","TRUCK",3,47.6062,-122.3321,34.0522,-118.2437,3,0,19,82,false,"\N",9
3,"2024-10-21","RT-S01","Barley: Montana to Brooklyn Brewery","SUP-MT","BRW-01","BARLEY","RAIL",5,47.5063,-111.2813,40.6782,-73.9442,5,0.125,13.3,135.3,false,"\N",25
1,"2024-10-07","RT-B03","Brooklyn Brewery to Toronto DC","BRW-01","DC-TOR","FINISHED","TRUCK",2,40.6782,-73.9442,43.6532,-79.3832,3,0.25,18,91.2,true,"Ukraine-Russia War - Grain Export Disruption",39
14,"2025-01-06","RT-D11","Dallas DC to Phoenix Dist.","DC-DAL","DST-PHX","FINISHED","TRUCK",2,32.7767,-96.7970,33.4484,-112.0740,2,0,17,87,false,"\N",8
10,"2024-12-09","RT-D10","Dallas DC to Denver Dist.","DC-DAL","DST-DEN","FINISHED","TRUCK",2,32.7767,-96.7970,39.7392,-104.9903,2,0,19,105,false,"\N",4
17,"2025-01-27","RT-D11","Dallas DC to Phoenix Dist.","DC-DAL","DST-PHX","FINISHED","TRUCK",2,32.7767,-96.7970,33.4484,-112.0740,3,0,25,73,false,"\N",0
49,"2025-09-08","RT-D03","Atlanta DC to Miami Dist.","DC-ATL","DST-MIA","FINISHED","TRUCK",2,33.7537,-84.3863,25.7617,-80.1918,2,0,26,129,false,"\N",5
11,"2024-12-16","RT-S08","Hops: Germany (via Newark) to Brooklyn","SUP-DE","BRW-01","HOPS","OCEAN+TRUCK",21,40.7282,-74.1534,40.6782,-73.9442,22,0,14,72,false,"\N",4
26,"2025-03-31","RT-D06","Chicago DC to Detroit Dist.","DC-CHI","DST-DET","FINISHED","TRUCK",1,41.8525,-87.6514,42.3314,-83.0458,2,0,28,93,false,"\N",6
37,"2025-06-16","RT-D13","Seattle DC to SF Dist.","DC-SEA","DST-SFO","FINISHED","TRUCK",2,47.6062,-122.3321,37.7749,-122.4194,2,0,25,128,false,"\N",3
28,"2025-04-14","RT-D07","Chicago DC to Minneapolis Dist.","DC-CHI","DST-MSP","FINISHED","TRUCK",1,41.8525,-87.6514,44.9778,-93.2650,2,0,21,112,false,"\N",6
27,"2025-04-07","RT-S05","Hops: Yakima to Brooklyn Brewery","SUP-WA","BRW-01","HOPS","TRUCK",7,46.6021,-120.5059,40.6782,-73.9442,8,0,24,105,false,"\N",9
84,"2026-05-11","RT-B03","Brooklyn Brewery to Toronto DC","BRW-01","DC-TOR","FINISHED","TRUCK",2,40.6782,-73.9442,43.6532,-79.3832,2,0.18,22.3,81.22,true,"EU Export Controls on Hop Extracts",24
83,"2026-05-04","RT-S04","Barley: Saskatchewan to Brooklyn","SUP-SK","BRW-01","BARLEY","RAIL",6,50.4452,-104.6189,40.6782,-73.9442,6,0,28,114,false,"\N",3
85,"2026-05-18","RT-S04","Barley: Saskatchewan to Brooklyn","SUP-SK","BRW-01","BARLEY","RAIL",6,50.4452,-104.6189,40.6782,-73.9442,6,0,17,122,false,"\N",5
77,"2026-03-23","RT-D09","Dallas DC to Houston Dist.","DC-DAL","DST-HOU","FINISHED","TRUCK",1,32.7767,-96.7970,29.7604,-95.3698,2,0,26,79,false,"\N",3
53,"2025-10-06","RT-D05","Atlanta DC to Nashville Dist.","DC-ATL","DST-NSH","FINISHED","TRUCK",1,33.7537,-84.3863,36.1627,-86.7816,2,0,23,76,false,"\N",2
88,"2026-06-08","RT-B01","Brooklyn Brewery to NYC DC","BRW-01","DC-NYC","FINISHED","TRUCK",1,40.6782,-73.9442,40.6501,-74.0139,2,0.18,14.8,93.81,true,"EU Export Controls on Hop Extracts",27
80,"2026-04-13","RT-B05","Chicago Brewery to Dallas DC","BRW-02","DC-DAL","FINISHED","TRUCK",3,41.8881,-87.6298,32.7767,-96.7970,3,0,20,105,false,"\N",8
47,"2025-08-25","RT-S07","Hops: Yakima to Portland Brewery","SUP-WA","BRW-03","HOPS","TRUCK",1,46.6021,-120.5059,45.5152,-122.6784,1,0.35,13.8,126.72,true,"\N",47
98,"2026-08-17","RT-B02","Brooklyn Brewery to Atlanta DC","BRW-01","DC-ATL","FINISHED","TRUCK",3,40.6782,-73.9442,33.7537,-84.3863,4,0,19,85,false,"\N",6
97,"2026-08-10","RT-D08","Chicago DC to St.Louis Dist.","DC-CHI","DST-STL","FINISHED","TRUCK",1,41.8525,-87.6514,38.6270,-90.1994,1,0,28,116,false,"\N",10
75,"2026-03-09","RT-B06","Portland Brewery to Seattle DC","BRW-03","DC-SEA","FINISHED","TRUCK",1,45.5152,-122.6784,47.6062,-122.3321,1,0.18,26,147.58,true,"EU Export Controls on Hop Extracts",24
96,"2026-08-03","RT-D13","Seattle DC to SF Dist.","DC-SEA","DST-SFO","FINISHED","TRUCK",2,47.6062,-122.3321,37.7749,-122.4194,2,0,26,85,false,"\N",6
57,"2025-11-03","RT-B02","Brooklyn Brewery to Atlanta DC","BRW-01","DC-ATL","FINISHED","TRUCK",3,40.6782,-73.9442,33.7537,-84.3863,3,0,24,107,false,"\N",1
63,"2025-12-15","RT-S07","Hops: Yakima to Portland Brewery","SUP-WA","BRW-03","HOPS","TRUCK",1,46.6021,-120.5059,45.5152,-122.6784,1,0,28,124,false,"\N",6
99,"2026-08-24","RT-D06","Chicago DC to Detroit Dist.","DC-CHI","DST-DET","FINISHED","TRUCK",1,41.8525,-87.6514,42.3314,-83.0458,1,0,20,96,false,"\N",3
18,"2025-02-03","RT-D10","Dallas DC to Denver Dist.","DC-DAL","DST-DEN","FINISHED","TRUCK",2,32.7767,-96.7970,39.7392,-104.9903,3,0,20,98,false,"\N",5
41,"2025-07-14","RT-B03","Brooklyn Brewery to Toronto DC","BRW-01","DC-TOR","FINISHED","TRUCK",2,40.6782,-73.9442,43.6532,-79.3832,3,0.15,16.9,119.84,false,"Black Sea Grain Corridor Collapse",27
51,"2025-09-22","RT-S08","Hops: Germany (via Newark) to Brooklyn","SUP-DE","BRW-01","HOPS","OCEAN+TRUCK",21,40.7282,-74.1534,40.6782,-73.9442,29,0.35,20.6,125.44,true,"\N",45
8,"2024-11-25","RT-S04","Barley: Saskatchewan to Brooklyn","SUP-SK","BRW-01","BARLEY","RAIL",6,50.4452,-104.6189,40.6782,-73.9442,7,0.125,23.8,126.5,false,"\N",18
12,"2024-12-23","RT-D06","Chicago DC to Detroit Dist.","DC-CHI","DST-DET","FINISHED","TRUCK",1,41.8525,-87.6514,42.3314,-83.0458,1,0,27,98,false,"\N",7
37,"2025-06-16","RT-D02","NYC DC to Philadelphia Dist.","DC-NYC","DST-PHL","FINISHED","TRUCK",1,40.6501,-74.0139,39.9526,-75.1652,2,0,28,89,false,"\N",8
74,"2026-03-02","RT-B06","Portland Brewery to Seattle DC","BRW-03","DC-SEA","FINISHED","TRUCK",1,45.5152,-122.6784,47.6062,-122.3321,2,0.18,18.6,90.38,true,"EU Export Controls on Hop Extracts",26
51,"2025-09-22","RT-B01","Brooklyn Brewery to NYC DC","BRW-01","DC-NYC","FINISHED","TRUCK",1,40.6782,-73.9442,40.6501,-74.0139,1,0.15,24.4,118.72,false,"Black Sea Grain Corridor Collapse",23
56,"2025-10-27","RT-B06","Portland Brewery to Seattle DC","BRW-03","DC-SEA","FINISHED","TRUCK",1,45.5152,-122.6784,47.6062,-122.3321,2,0.15,21.6,96.32,false,"Black Sea Grain Corridor Collapse",25
27,"2025-04-07","RT-D07","Chicago DC to Minneapolis Dist.","DC-CHI","DST-MSP","FINISHED","TRUCK",1,41.8525,-87.6514,44.9778,-93.2650,1,0,14,117,false,"\N",7
27,"2025-04-07","RT-D14","Seattle DC to LA Dist.","DC-SEA","DST-LAX","FINISHED","TRUCK",3,47.6062,-122.3321,34.0522,-118.2437,3,0,22,75,false,"\N",9
45,"2025-08-11","RT-B06","Portland Brewery to Seattle DC","BRW-03","DC-SEA","FINISHED","TRUCK",1,45.5152,-122.6784,47.6062,-122.3321,2,0.15,13.2,85.12,false,"Black Sea Grain Corridor Collapse",18
78,"2026-03-30","RT-D10","Dallas DC to Denver Dist.","DC-DAL","DST-DEN","FINISHED","TRUCK",2,32.7767,-96.7970,39.7392,-104.9903,2,0,25,91,false,"\N",8
98,"2026-08-17","RT-S07","Hops: Yakima to Portland Brewery","SUP-WA","BRW-03","HOPS","TRUCK",1,46.6021,-120.5059,45.5152,-122.6784,1,0,10,98,false,"\N",8
46,"2025-08-18","RT-B03","Brooklyn Brewery to Toronto DC","BRW-01","DC-TOR","FINISHED","TRUCK",2,40.6782,-73.9442,43.6532,-79.3832,3,0.15,14.1,90.72,false,"Black Sea Grain Corridor Collapse",25
91,"2026-06-29","RT-D09","Dallas DC to Houston Dist.","DC-DAL","DST-HOU","FINISHED","TRUCK",1,32.7767,-96.7970,29.7604,-95.3698,1,0,23,92,false,"\N",0
97,"2026-08-10","RT-S08","Hops: Germany (via Newark) to Brooklyn","SUP-DE","BRW-01","HOPS","OCEAN+TRUCK",21,40.7282,-74.1534,40.6782,-73.9442,21,0,29,122,false,"\N",3
23,"2025-03-10","RT-S02","Barley: N.Dakota to Chicago Brewery","SUP-ND","BRW-02","BARLEY","RAIL",3,46.8772,-96.7898,41.8881,-87.6298,3,0.125,16.2,96.8,false,"\N",24
29,"2025-04-21","RT-S06","Hops: Yakima to Chicago Brewery","SUP-WA","BRW-02","HOPS","TRUCK",5,46.6021,-120.5059,41.8881,-87.6298,6,0,25,101,false,"\N",5
33,"2025-05-19","RT-S02","Barley: N.Dakota to Chicago Brewery","SUP-ND","BRW-02","BARLEY","RAIL",3,46.8772,-96.7898,41.8881,-87.6298,3,0.125,26.6,88,false,"\N",16
25,"2025-03-24","RT-S08","Hops: Germany (via Newark) to Brooklyn","SUP-DE","BRW-01","HOPS","OCEAN+TRUCK",21,40.7282,-74.1534,40.6782,-73.9442,21,0,14,130,false,"\N",9
85,"2026-05-18","RT-D11","Dallas DC to Phoenix Dist.","DC-DAL","DST-PHX","FINISHED","TRUCK",2,32.7767,-96.7970,33.4484,-112.0740,3,0,16,92,false,"\N",8
89,"2026-06-15","RT-B02","Brooklyn Brewery to Atlanta DC","BRW-01","DC-ATL","FINISHED","TRUCK",3,40.6782,-73.9442,33.7537,-84.3863,4,0,27,119,false,"\N",0
89,"2026-06-15","RT-D01","NYC DC to Boston Dist.","DC-NYC","DST-BOS","FINISHED","TRUCK",1,40.6501,-74.0139,42.3601,-71.0589,2,0,19,129,false,"\N",2
95,"2026-07-27","RT-B06","Portland Brewery to Seattle DC","BRW-03","DC-SEA","FINISHED","TRUCK",1,45.5152,-122.6784,47.6062,-122.3321,1,0.12,15.2,117.27,false,"Midwest Drought - Domestic Barley Belt",21
25,"2025-03-24","RT-D05","Atlanta DC to Nashville Dist.","DC-ATL","DST-NSH","FINISHED","TRUCK",1,33.7537,-84.3863,36.1627,-86.7816,1,0,18,126,false,"\N",4
64,"2025-12-22","RT-D08","Chicago DC to St.Louis Dist.","DC-CHI","DST-STL","FINISHED","TRUCK",1,41.8525,-87.6514,38.6270,-90.1994,2,0,13,129,false,"\N",5
68,"2026-01-19","RT-D05","Atlanta DC to Nashville Dist.","DC-ATL","DST-NSH","FINISHED","TRUCK",1,33.7537,-84.3863,36.1627,-86.7816,2,0,14,109,false,"\N",7
59,"2025-11-17","RT-S03","Barley: Idaho to Portland Brewery","SUP-ID","BRW-03","BARLEY","TRUCK",2,43.6150,-116.2023,45.5152,-122.6784,3,0,15,72,false,"\N",5
73,"2026-02-23","RT-D06","Chicago DC to Detroit Dist.","DC-CHI","DST-DET","FINISHED","TRUCK",1,41.8525,-87.6514,42.3314,-83.0458,1,0,10,88,false,"\N",7
71,"2026-02-09","RT-D04","Atlanta DC to Tampa Dist.","DC-ATL","DST-TPA","FINISHED","TRUCK",1,33.7537,-84.3863,27.9506,-82.4572,1,0,17,115,false,"\N",8
1,"2024-10-07","RT-D05","Atlanta DC to Nashville Dist.","DC-ATL","DST-NSH","FINISHED","TRUCK",1,33.7537,-84.3863,36.1627,-86.7816,1,0,26,123,false,"\N",9
7,"2024-11-18","RT-S03","Barley: Idaho to Portland Brewery","SUP-ID","BRW-03","BARLEY","TRUCK",2,43.6150,-116.2023,45.5152,-122.6784,2,0.125,18.1,106.7,false,"\N",19
16,"2025-01-20","RT-S05","Hops: Yakima to Brooklyn Brewery","SUP-WA","BRW-01","HOPS","TRUCK",7,46.6021,-120.5059,40.6782,-73.9442,8,0,13,122,false,"\N",6
10,"2024-12-09","RT-D12","Seattle DC to Portland Dist.","DC-SEA","DST-PDX","FINISHED","TRUCK",1,47.6062,-122.3321,45.5152,-122.6784,1,0,14,97,false,"\N",1
14,"2025-01-06","RT-S08","Hops: Germany (via Newark) to Brooklyn","SUP-DE","BRW-01","HOPS","OCEAN+TRUCK",21,40.7282,-74.1534,40.6782,-73.9442,21,0,15,90,false,"\N",5
15,"2025-01-13","RT-D07","Chicago DC to Minneapolis Dist.","DC-CHI","DST-MSP","FINISHED","TRUCK",1,41.8525,-87.6514,44.9778,-93.2650,2,0,29,122,false,"\N",1
23,"2025-03-10","RT-B06","Portland Brewery to Seattle DC","BRW-03","DC-SEA","FINISHED","TRUCK",1,45.5152,-122.6784,47.6062,-122.3321,1,0.25,17.1,140.4,true,"Ukraine-Russia War - Grain Export Disruption",39
95,"2026-07-27","RT-D02","NYC DC to Philadelphia Dist.","DC-NYC","DST-PHL","FINISHED","TRUCK",1,40.6501,-74.0139,39.9526,-75.1652,1,0,23,102,false,"\N",4
21,"2025-02-24","RT-B05","Chicago Brewery to Dallas DC","BRW-02","DC-DAL","FINISHED","TRUCK",3,41.8881,-87.6298,32.7767,-96.7970,5,0.25,23.4,147.6,true,"Ukraine-Russia War - Grain Export Disruption",35
74,"2026-03-02","RT-D04","Atlanta DC to Tampa Dist.","DC-ATL","DST-TPA","FINISHED","TRUCK",1,33.7537,-84.3863,27.9506,-82.4572,1,0,25,119,false,"\N",4
89,"2026-06-15","RT-S05","Hops: Yakima to Brooklyn Brewery","SUP-WA","BRW-01","HOPS","TRUCK",7,46.6021,-120.5059,40.6782,-73.9442,7,0,28,114,false,"\N",0
96,"2026-08-03","RT-S03","Barley: Idaho to Portland Brewery","SUP-ID","BRW-03","BARLEY","TRUCK",2,43.6150,-116.2023,45.5152,-122.6784,2,0.06,19.5,92.22,false,"\N",16
22,"2025-03-03","RT-S03","Barley: Idaho to Portland Brewery","SUP-ID","BRW-03","BARLEY","TRUCK",2,43.6150,-116.2023,45.5152,-122.6784,2,0.125,20,140.8,false,"\N",15
27,"2025-04-07","RT-D02","NYC DC to Philadelphia Dist.","DC-NYC","DST-PHL","FINISHED","TRUCK",1,40.6501,-74.0139,39.9526,-75.1652,1,0,20,126,false,"\N",7
33,"2025-05-19","RT-S07","Hops: Yakima to Portland Brewery","SUP-WA","BRW-03","HOPS","TRUCK",1,46.6021,-120.5059,45.5152,-122.6784,2,0,14,130,false,"\N",1
83,"2026-05-04","RT-D12","Seattle DC to Portland Dist.","DC-SEA","DST-PDX","FINISHED","TRUCK",1,47.6062,-122.3321,45.5152,-122.6784,1,0,23,84,false,"\N",8
33,"2025-05-19","RT-B03","Brooklyn Brewery to Toronto DC","BRW-01","DC-TOR","FINISHED","TRUCK",2,40.6782,-73.9442,43.6532,-79.3832,3,0.4,13.4,170.28,true,"Ukraine-Russia War - Grain Export Disruption",55
91,"2026-06-29","RT-B06","Portland Brewery to Seattle DC","BRW-03","DC-SEA","FINISHED","TRUCK",1,45.5152,-122.6784,47.6062,-122.3321,2,0.18,13.9,91.52,true,"Midwest Drought - Domestic Barley Belt",29
84,"2026-05-11","RT-D11","Dallas DC to Phoenix Dist.","DC-DAL","DST-PHX","FINISHED","TRUCK",2,32.7767,-96.7970,33.4484,-112.0740,2,0,24,124,false,"\N",8
60,"2025-11-24","RT-D02","NYC DC to Philadelphia Dist.","DC-NYC","DST-PHL","FINISHED","TRUCK",1,40.6501,-74.0139,39.9526,-75.1652,2,0,28,72,false,"\N",0
66,"2026-01-05","RT-D14","Seattle DC to LA Dist.","DC-SEA","DST-LAX","FINISHED","TRUCK",3,47.6062,-122.3321,34.0522,-118.2437,4,0,27,124,false,"\N",8
64,"2025-12-22","RT-D06","Chicago DC to Detroit Dist.","DC-CHI","DST-DET","FINISHED","TRUCK",1,41.8525,-87.6514,42.3314,-83.0458,1,0,22,118,false,"\N",0
7,"2024-11-18","RT-D07","Chicago DC to Minneapolis Dist.","DC-CHI","DST-MSP","FINISHED","TRUCK",1,41.8525,-87.6514,44.9778,-93.2650,1,0,12,128,false,"\N",2
14,"2025-01-06","RT-B04","Chicago Brewery to Chicago DC","BRW-02","DC-CHI","FINISHED","TRUCK",1,41.8881,-87.6298,41.8525,-87.6514,2,0.25,24.3,90,true,"Ukraine-Russia War - Grain Export Disruption",40
