"WEEK_NUM","WEEK_START_DATE","PRODUCT_ID","PRODUCT_DESCRIPTION","BEER_STYLE","PACK_TYPE","DC_ID","DC_NAME","CITY","STATE","UNITS_SOLD","SELLING_PRICE","UNIT_COGS","BARLEY_USAGE_PER_UNIT","HOPS_USAGE_PER_UNIT","OTHER_COGS_PER_UNIT"
16,"2025-01-20","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",21,45.93,28.32,0.95,1.40,14.15
32,"2025-05-12","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",39,47.31,28.06,0.95,1.40,14.15
48,"2025-09-01","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",33,47.77,30.21,0.95,1.40,14.15
64,"2025-12-22","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",22,48.23,25.32,0.95,1.40,14.15
80,"2026-04-13","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",34,46.39,26.07,0.95,1.40,14.15
96,"2026-08-03","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",36,44.55,27.16,0.95,1.40,14.15
9,"2024-12-02","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",26,46.85,28.19,0.95,1.40,14.15
25,"2025-03-24","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",29,45.47,28.54,0.95,1.40,14.15
41,"2025-07-14","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",38,46.85,27.17,0.95,1.40,14.15
57,"2025-11-03","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",28,44.55,25.17,0.95,1.40,14.15
73,"2026-02-23","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",29,48.23,25.23,0.95,1.40,14.15
89,"2026-06-15","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",39,46.85,27.82,0.95,1.40,14.15
2,"2024-10-14","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",28,45.47,27.1,0.95,1.40,14.15
18,"2025-02-03","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",23,44.55,28.2,0.95,1.40,14.15
34,"2025-05-26","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",41,47.77,27.08,0.95,1.40,14.15
50,"2025-09-15","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",35,45.93,29.94,0.95,1.40,14.15
66,"2026-01-05","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",21,45.93,25.02,0.95,1.40,14.15
82,"2026-04-27","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",35,48.23,26.02,0.95,1.40,14.15
98,"2026-08-17","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",40,45.93,26.97,0.95,1.40,14.15
3,"2024-10-21","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",29,48.23,26.9,0.95,1.40,14.15
19,"2025-02-10","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",22,47.31,28.4,0.95,1.40,14.15
35,"2025-06-02","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",42,44.55,27.03,0.95,1.40,14.15
51,"2025-09-22","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",30,47.77,30.13,0.95,1.40,14.15
67,"2026-01-12","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",22,45.01,25.23,0.95,1.40,14.15
83,"2026-05-04","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",31,44.55,25.85,0.95,1.40,14.15
99,"2026-08-24","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",36,45.01,27.24,0.95,1.40,14.15
4,"2024-10-28","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",29,45.01,27.17,0.95,1.40,14.15
20,"2025-02-17","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",26,47.31,28.39,0.95,1.40,14.15
36,"2025-06-09","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",33,47.77,26.94,0.95,1.40,14.15
52,"2025-09-29","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",28,46.85,30.12,0.95,1.40,14.15
68,"2026-01-19","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",27,47.77,25.2,0.95,1.40,14.15
84,"2026-05-11","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",32,45.93,25.86,0.95,1.40,14.15
100,"2026-08-31","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",33,46.39,27.16,0.95,1.40,14.15
5,"2024-11-04","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",27,45.01,27.14,0.95,1.40,14.15
21,"2025-02-24","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",29,45.93,28.36,0.95,1.40,14.15
37,"2025-06-16","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",41,46.39,26.94,0.95,1.40,14.15
53,"2025-10-06","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",31,46.85,27.34,0.95,1.40,14.15
69,"2026-01-26","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",25,45.01,25.42,0.95,1.40,14.15
85,"2026-05-18","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",37,47.31,25.91,0.95,1.40,14.15
101,"2026-09-07","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",33,45.47,25.42,0.95,1.40,14.15
6,"2024-11-11","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",28,45.93,26.81,0.95,1.40,14.15
22,"2025-03-03","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",28,46.85,28.42,0.95,1.40,14.15
38,"2025-06-23","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",33,45.47,26.94,0.95,1.40,14.15
54,"2025-10-13","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",30,47.31,27.21,0.95,1.40,14.15
70,"2026-02-02","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",27,45.93,25.25,0.95,1.40,14.15
86,"2026-05-25","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",36,45.93,25.73,0.95,1.40,14.15
102,"2026-09-14","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",37,45.01,25.33,0.95,1.40,14.15
7,"2024-11-18","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",22,45.01,28.3,0.95,1.40,14.15
23,"2025-03-10","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",28,45.47,28.49,0.95,1.40,14.15
39,"2025-06-30","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",43,44.55,26.89,0.95,1.40,14.15
55,"2025-10-20","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",31,45.01,27.24,0.95,1.40,14.15
71,"2026-02-09","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",27,46.39,25.02,0.95,1.40,14.15
87,"2026-06-01","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",36,46.39,27.78,0.95,1.40,14.15
103,"2026-09-21","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",35,47.31,25.15,0.95,1.40,14.15
8,"2024-11-25","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",25,45.47,28.51,0.95,1.40,14.15
24,"2025-03-17","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",30,46.85,28.36,0.95,1.40,14.15
40,"2025-07-07","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",38,47.77,27.16,0.95,1.40,14.15
56,"2025-10-27","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",25,44.55,27.33,0.95,1.40,14.15
72,"2026-02-16","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",29,48.23,25.25,0.95,1.40,14.15
88,"2026-06-08","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",38,45.01,27.8,0.95,1.40,14.15
104,"2026-09-28","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-NYC","New York Distribution Center","Brooklyn","NY",31,45.93,25.38,0.95,1.40,14.15
1,"2024-10-07","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",34,45.93,26.89,0.95,1.40,14.15
17,"2025-01-27","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",29,45.01,28.31,0.95,1.40,14.15
33,"2025-05-19","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",36,47.77,27.89,0.95,1.40,14.15
49,"2025-09-08","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",36,45.93,29.86,0.95,1.40,14.15
65,"2025-12-29","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",29,45.01,25.24,0.95,1.40,14.15
81,"2026-04-20","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",36,45.47,25.92,0.95,1.40,14.15
97,"2026-08-10","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",46,47.77,27.03,0.95,1.40,14.15
10,"2024-12-09","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",24,45.47,28.47,0.95,1.40,14.15
26,"2025-03-31","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",33,48.23,28.35,0.95,1.40,14.15
42,"2025-07-21","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",47,45.47,27.42,0.95,1.40,14.15
58,"2025-11-10","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",30,46.39,25.16,0.95,1.40,14.15
74,"2026-03-02","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",31,45.93,25.94,0.95,1.40,14.15
90,"2026-06-22","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",48,44.55,27.9,0.95,1.40,14.15
11,"2024-12-16","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",24,45.47,28.6,0.95,1.40,14.15
27,"2025-04-07","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",33,48.23,28.35,0.95,1.40,14.15
43,"2025-07-28","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",41,46.85,27.2,0.95,1.40,14.15
59,"2025-11-17","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",28,45.47,25.47,0.95,1.40,14.15
75,"2026-03-09","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",33,46.39,25.84,0.95,1.40,14.15
91,"2026-06-29","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",47,45.93,27.84,0.95,1.40,14.15
12,"2024-12-23","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",26,45.47,28.44,0.95,1.40,14.15
28,"2025-04-14","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",38,45.47,28.49,0.95,1.40,14.15
44,"2025-08-04","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",40,45.93,27.28,0.95,1.40,14.15
60,"2025-11-24","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",31,46.39,25.46,0.95,1.40,14.15
76,"2026-03-16","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",30,44.55,25.99,0.95,1.40,14.15
92,"2026-07-06","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",47,45.01,26.94,0.95,1.40,14.15
13,"2024-12-30","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",28,46.39,28.44,0.95,1.40,14.15
29,"2025-04-21","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",41,45.47,28.49,0.95,1.40,14.15
45,"2025-08-11","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",44,48.23,27.5,0.95,1.40,14.15
61,"2025-12-01","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",25,44.55,25.31,0.95,1.40,14.15
77,"2026-03-23","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",32,44.55,25.78,0.95,1.40,14.15
93,"2026-07-13","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",41,44.55,26.94,0.95,1.40,14.15
14,"2025-01-06","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",29,47.31,28.24,0.95,1.40,14.15
30,"2025-04-28","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",36,44.55,28.35,0.95,1.40,14.15
46,"2025-08-18","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",45,47.31,30.02,0.95,1.40,14.15
62,"2025-12-08","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",30,45.01,25.27,0.95,1.40,14.15
78,"2026-03-30","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",39,47.31,25.88,0.95,1.40,14.15
94,"2026-07-20","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",46,48.23,26.99,0.95,1.40,14.15
15,"2025-01-13","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",27,48.23,28.4,0.95,1.40,14.15
31,"2025-05-05","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",43,45.93,27.81,0.95,1.40,14.15
47,"2025-08-25","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",39,48.23,30.03,0.95,1.40,14.15
63,"2025-12-15","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",29,47.77,25.27,0.95,1.40,14.15
79,"2026-04-06","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",33,45.93,25.64,0.95,1.40,14.15
95,"2026-07-27","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",46,46.85,27,0.95,1.40,14.15
16,"2025-01-20","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",27,47.31,28.32,0.95,1.40,14.15
32,"2025-05-12","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",38,47.77,28.06,0.95,1.40,14.15
48,"2025-09-01","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",34,45.47,30.21,0.95,1.40,14.15
64,"2025-12-22","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",29,44.55,25.32,0.95,1.40,14.15
80,"2026-04-13","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",40,46.85,26.07,0.95,1.40,14.15
96,"2026-08-03","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",42,45.47,27.16,0.95,1.40,14.15
9,"2024-12-02","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",27,47.77,28.19,0.95,1.40,14.15
25,"2025-03-24","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",33,47.77,28.54,0.95,1.40,14.15
41,"2025-07-14","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",48,47.31,27.17,0.95,1.40,14.15
57,"2025-11-03","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",27,47.31,25.17,0.95,1.40,14.15
73,"2026-02-23","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",34,45.93,25.23,0.95,1.40,14.15
89,"2026-06-15","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",42,47.31,27.82,0.95,1.40,14.15
2,"2024-10-14","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",34,44.55,27.1,0.95,1.40,14.15
18,"2025-02-03","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",30,45.93,28.2,0.95,1.40,14.15
34,"2025-05-26","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",46,48.23,27.08,0.95,1.40,14.15
50,"2025-09-15","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",32,47.77,29.94,0.95,1.40,14.15
66,"2026-01-05","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",29,46.85,25.02,0.95,1.40,14.15
82,"2026-04-27","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",41,46.39,26.02,0.95,1.40,14.15
98,"2026-08-17","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",40,45.01,26.97,0.95,1.40,14.15
3,"2024-10-21","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",29,48.23,26.9,0.95,1.40,14.15
19,"2025-02-10","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",26,47.77,28.4,0.95,1.40,14.15
35,"2025-06-02","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",38,47.77,27.03,0.95,1.40,14.15
51,"2025-09-22","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",33,44.55,30.13,0.95,1.40,14.15
67,"2026-01-12","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",26,47.77,25.23,0.95,1.40,14.15
83,"2026-05-04","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",45,46.85,25.85,0.95,1.40,14.15
99,"2026-08-24","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",37,46.85,27.24,0.95,1.40,14.15
4,"2024-10-28","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",33,47.77,27.17,0.95,1.40,14.15
20,"2025-02-17","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",30,47.31,28.39,0.95,1.40,14.15
36,"2025-06-09","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",43,46.39,26.94,0.95,1.40,14.15
52,"2025-09-29","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",32,45.93,30.12,0.95,1.40,14.15
68,"2026-01-19","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",30,45.01,25.2,0.95,1.40,14.15
84,"2026-05-11","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",43,44.55,25.86,0.95,1.40,14.15
100,"2026-08-31","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",42,44.55,27.16,0.95,1.40,14.15
5,"2024-11-04","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",29,45.01,27.14,0.95,1.40,14.15
21,"2025-02-24","BEER-001001","Chicago IPA - 24x16oz Case","IPA","CS","DC-DAL","Dallas Distribution Center","Dallas","TX",31,44.55,28.36,0.95,1.40,14.15
